Label	ImageSource
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot174.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot175.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot19.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot21.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot23.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot25.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot26.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot33.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot34.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot36.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot37.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot38.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot43.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot44.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot45.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot46.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot47.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot56.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot57.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot58.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot62.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot67.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot71.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot73.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot75.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot79.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot82.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot83.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot84.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot89.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1106_spot97.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot10.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot101.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot102.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot103.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot104.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot106.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot108.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot110.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot111.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot112.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot12.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot121.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot122.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot13.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot132.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot146.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot147.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot148.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot149.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot150.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot151.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot152.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot156.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot157.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot158.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot159.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot16.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot160.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot161.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot162.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot163.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot164.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot165.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot166.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot167.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot168.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot169.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot170.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot171.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot172.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot173.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot174.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot175.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot18.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot19.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot20.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot21.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot23.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot24.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot26.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot3.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot30.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot31.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot32.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot33.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot34.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot36.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot37.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot38.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot4.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot43.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot44.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot45.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot46.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot47.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot49.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot5.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot52.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot53.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot56.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot57.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot58.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot6.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot62.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot64.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot65.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot66.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot67.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot68.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot69.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot71.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot72.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot73.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot75.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot78.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot79.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot8.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot82.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot83.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot84.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot87.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot89.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot97.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1206_spot99.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot10.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot102.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot103.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot104.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot108.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot111.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot112.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot113.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot12.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot120.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot121.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot122.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot127.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot13.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot132.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot136.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot14.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot140.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot141.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot144.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot146.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot147.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot149.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot150.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot151.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot152.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot156.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot157.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot159.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot16.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot161.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot163.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot164.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot172.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot173.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot174.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot175.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot18.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot2.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot20.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot22.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot23.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot24.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot3.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot30.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot31.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot32.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot33.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot34.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot36.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot37.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot38.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot4.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot49.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot51.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot52.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot53.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot56.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot57.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot58.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot62.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot64.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot65.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot66.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot67.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot68.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot69.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot71.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot72.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot73.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot75.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot79.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot8.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot84.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot89.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot97.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1306_spot99.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot10.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot11.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot12.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot13.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot14.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot16.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot18.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot19.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot2.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot20.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot22.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot23.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot24.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot26.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot3.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot30.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot31.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot32.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot33.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot34.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot36.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot37.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot38.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot4.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot41.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot43.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot44.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot45.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot46.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot47.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot49.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot5.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot51.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot52.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot53.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot56.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot58.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot62.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot64.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot65.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot66.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot67.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot68.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot69.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot71.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot72.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot75.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot79.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Hicksville, NY_290322-1406_spot8.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_020422-1306_spot0.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_150322-1306_spot1.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_150322-1306_spot2.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_170322-0506_spot2.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_170322-0606_spot0.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_170322-0606_spot1.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_170322-0606_spot2.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_170322-0706_spot0.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_170322-0706_spot1.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_170322-0706_spot2.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_170322-0806_spot0.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_170322-0806_spot1.png
Filled	C:\Users\Rocko\Desktop\FilteredSpots\Filled\Karnten, AT_170322-0806_spot2.png
